省份,地级市,县/区,纬度,经度,海拔(m),最优倾角辐射量(kWh/m²年),最佳倾角(°),预测系统效率,预测年发电量(kWh/kWp),水平面总辐射(kWh/m²年),直接辐射(kWh/m²年),散射辐射(kWh/m²年),散射辐射比例,年均温(°C),制冷度日数,供暖度日数,地形坡度(°),地形方位角(°),土地覆盖,人口密度
广西壮族自治区,钦州市,钦北区,22.0024,108.638738,23,1364.671875,15,80.46%,1098.035034,1328.101563,674.9921875,836.515625,0.6328125,22.5,1927,288.4375,0.600000024,-1,302,851
广西壮族自治区,钦州市,灵山县,22.416671,109.290698,64,1373.4375,16,80.22%,1101.79834,1336.234375,694.21875,835.15625,0.625,22.1875,1862.9375,330.25,1,-1,333,1069
广西壮族自治区,钦州市,浦北县,22.271902,109.556232,78,1369.34375,17,80.60%,1103.697021,1331.289063,687.1484375,836.3984375,0.625,22.25,1876.75,310.1875,2.599999905,295,333,419
广西壮族自治区,贵港市,港北区,23.11136,109.572227,46,1355.578125,17,80.70%,1093.924316,1313.390625,665.625,829.5546875,0.6328125,21.8125,1812.4375,414.5625,0.200000003,-1,333,3304
广西壮族自治区,贵港市,港南区,23.075816,109.599357,47,1356.054688,17,80.55%,1092.29187,1315.234375,669.2421875,828.4921875,0.6328125,21.875,1816.6875,401,0.600000024,-1,333,1107
广西壮族自治区,贵港市,覃塘区,23.127405,109.452668,86,1344.875,17,80.69%,1085.178101,1302.671875,663.625,820.59375,0.6328125,21.5625,1762.125,445.4375,1.100000024,-2,302,255
广西壮族自治区,贵港市,平南县,23.540413,110.392489,44,1387.0625,17,80.57%,1117.583252,1342.078125,718.53125,820.90625,0.609375,21.8125,1815.1875,402.8125,0.5,-1,333,2663
广西壮族自治区,贵港市,桂平市,23.394208,110.079315,50,1358.320313,17,80.33%,1091.201782,1315.203125,688.359375,810.1640625,0.6171875,21.875,1820.1875,384.875,0.899999976,-1,333,1083
广西壮族自治区,玉林市,玉州区,22.628476,110.150717,79,1414.210938,17,80.54%,1139.039307,1367.203125,736.5546875,835.5,0.609375,22.0625,1819.4375,320.9375,1,-1,333,12932
广西壮族自治区,玉林市,福绵区,22.585316,110.059564,69,1411.109375,17,80.50%,1136.010986,1365.640625,739.9375,828.703125,0.609375,22.125,1830.1875,321.125,0.300000012,-1,302,1606
广西壮族自治区,玉林市,容县,22.85844,110.558093,76,1413.414063,18,80.76%,1141.477783,1367.109375,736.7890625,836.984375,0.609375,21.8125,1785.25,391.375,1.899999976,-2,333,1112
广西壮族自治区,玉林市,陆川县,22.321563,110.26412,101,1402.75,18,80.44%,1128.433472,1359.148438,725.65625,837.9453125,0.6171875,22.375,1881.6875,282.125,0.699999988,-1,333,1385
广西壮族自治区,玉林市,博白县,22.273539,109.975856,70,1415.804688,17,80.38%,1138.031616,1372.109375,736.328125,839.09375,0.609375,22.3125,1874.375,280.875,0.800000012,-1,333,1295
广西壮族自治区,玉林市,兴业县,22.736395,109.875223,113,1377.28125,17,80.52%,1109.039795,1334.40625,702.2421875,826.890625,0.6171875,22,1816.75,355.625,0.600000024,-1,333,1132
广西壮族自治区,玉林市,北流市,22.708415,110.353765,97,1413.320313,18,80.58%,1138.828247,1366.71875,740.0625,836.8203125,0.609375,21.9375,1801.75,351.375,2.099999905,-1,333,1846
广西壮族自治区,百色市,右江区,23.900804,106.618151,133,1403.054688,17,80.32%,1126.935059,1360.859375,710.953125,833.875,0.609375,21.25,1689.0625,483.0625,1,-1,333,426
广西壮族自治区,百色市,田阳区,23.735631,106.915424,111,1418.851563,17,80.51%,1142.368774,1375.71875,736.484375,832.3515625,0.6015625,21.5,1728.8125,448.125,0.5,-1,333,334
广西壮族自治区,百色市,田东县,23.596706,107.125609,114,1373.46875,16,80.61%,1107.100342,1334.320313,685.1953125,831.8828125,0.625,21.375,1699.6875,454.3125,2,-2,302,536
广西壮族自治区,百色市,平果市,23.329815,107.589768,117,1326.648438,16,80.67%,1070.181519,1288.976563,648.2578125,810.7265625,0.6328125,21.3125,1680.6875,469.5625,3.5,187.6999969,333,643
广西壮族自治区,百色市,德保县,23.324084,106.615087,645,1321.25,17,80.95%,1069.54248,1287.320313,659.6171875,810.21875,0.6328125,19.125,1126.5625,716.0625,0.800000012,-1,333,221
广西壮族自治区,百色市,那坡县,23.387997,105.83234,846,1251.28125,17,82.56%,1033.063965,1220.601563,585.0859375,767.078125,0.625,18.5,991,795.25,18.79999924,247.6000061,333,187
广西壮族自治区,百色市,凌云县,24.347444,106.56114,442,1195.476563,17,82.76%,989.3657837,1182.234375,549.859375,752.53125,0.6328125,19.5625,1372.1875,781.0625,2.5,-2,333,256
广西壮族自治区,百色市,乐业县,24.776812,106.556564,1138,1267.375,18,81.76%,1036.256226,1239.320313,633.2109375,767.5390625,0.6171875,17.25,806.625,1077.375,8.100000381,344.1000061,308,120
广西壮族自治区,百色市,田林县,24.294627,106.22874,297,1355.382813,17,80.52%,1091.413818,1319.671875,681.15625,815.1328125,0.6171875,20.875,1646.3125,589.25,7.199999809,205.8999939,333,64
广西壮族自治区,百色市,西林县,24.50762,105.097229,784,1449.28125,18,80.50%,1166.726318,1393.828125,807.6328125,788.9296875,0.5625,19.3125,1291.25,810.625,23.39999962,277.1000061,307,121
广西壮族自治区,百色市,隆林各族自治县,24.770649,105.343816,602,1372.429688,18,80.19%,1100.488159,1335.742188,735.9609375,800.984375,0.6015625,19.625,1395.625,800.5625,7.099999905,287.7999878,333,210
广西壮族自治区,百色市,靖西市,23.134375,106.417666,746,1318.8125,16,81.44%,1074.09375,1282.75,651.265625,807.4453125,0.6328125,18.625,984.5,748.75,1.200000048,-2,333,809
广西壮族自治区,贺州市,八步区,24.411822,111.552029,106,1339.664063,19,81.23%,1088.18103,1294.625,692.1953125,800.015625,0.6171875,20,1494.25,751.125,3.799999952,284.5,333,1954
广西壮族自治区,贺州市,平桂区,24.453094,111.479839,115,1327.835938,19,81.53%,1082.59436,1288.007813,686.578125,799.015625,0.6171875,19.8125,1458.25,776.5625,3.900000095,22.10000038,333,1179
广西壮族自治区,贺州市,昭平县,24.169675,110.811158,58,1265.117188,18,80.80%,1022.219788,1226.820313,620.5078125,780.328125,0.6328125,20.5,1626.75,713.375,6.300000191,101.1999969,337,197
广西壮族自治区,贺州市,钟山县,24.526041,111.303085,139,1333.304688,19,81.21%,1082.818481,1285.429688,683.0390625,798.8046875,0.625,19.6875,1433.0625,810.75,1.100000024,-2,333,478
广西壮族自治区,贺州市,富川瑶族自治县,24.811601,111.296012,203,1332.640625,18,81.15%,1081.39563,1285.648438,697.328125,783.640625,0.609375,19.1875,1388.625,941.9375,2.799999952,230,302,274
广西壮族自治区,河池市,金城江区,24.692865,108.085166,191,1215.828125,17,81.24%,987.6898193,1185.773438,571.15625,770.8828125,0.6484375,19.8125,1418.4375,738.3125,0.699999988,-1,333,1111
广西壮族自治区,河池市,宜州区,24.500981,108.611303,141,1257.984375,17,81.01%,1019.075745,1220.078125,596.6015625,785.0390625,0.640625,20.25,1526.375,687.375,0.300000012,-1,333,376
广西壮族自治区,河池市,南丹县,24.975066,107.540578,697,1178.320313,17,81.68%,962.4035034,1153.4375,540.9921875,758.6796875,0.65625,17.75,949.9375,1029.625,8.899999619,61.70000076,333,186
广西壮族自治区,河池市,天峨县,24.999181,107.172287,270,1191.421875,17,80.13%,954.6679688,1159.234375,536.765625,747.5859375,0.6484375,19.5,1425.375,864.0625,10.30000019,253.1000061,306,127
广西壮族自治区,河池市,凤山县,24.546913,107.042157,484,1211.523438,17,80.44%,974.5825195,1184.453125,558.5078125,767.453125,0.6484375,18.625,1144.0625,911.0625,1.5,-1,333,172
广西壮族自治区,河池市,东兰县,24.510698,107.374259,367,1082.984375,16,87.89%,951.8405151,1088.960938,494.8125,709.34375,0.6484375,19.5625,1389.1875,809.25,41.09999847,336,308,394
广西壮族自治区,河池市,罗城仫佬族自治县,24.777501,108.904613,327,1215.804688,17,81.27%,988.0612793,1182.515625,573.328125,772.0234375,0.65625,19.25,1282.1875,822.6875,3.799999952,30.5,305,226
广西壮族自治区,河池市,环江毛南族自治县,24.825923,108.258426,213,1219.234375,17,81.17%,989.6165161,1191.210938,574.609375,771.609375,0.6484375,19.6875,1387.125,754.625,4.800000191,283.5,305,194
广西壮族自治区,河池市,巴马瑶族自治县,24.142216,107.258671,234,1253.890625,16,80.35%,1007.504272,1226.421875,579.875,797.4296875,0.6484375,20,1395.25,664.375,9.899999619,285.2000122,305,291
广西壮族自治区,河池市,都安瑶族自治县,23.932704,108.105229,161,1234.96875,16,81.08%,1001.253784,1201.585938,575.484375,780.109375,0.6484375,20.4375,1521.5625,619.6875,0.800000012,-1,333,142
广西壮族自治区,河池市,大化瑶族自治县,23.735699,107.998151,177,1260.117188,17,80.77%,1017.734497,1223.671875,593.7734375,789.8828125,0.6484375,20.75,1559.625,556.375,3.599999905,142.1999969,305,437
广西壮族自治区,来宾市,兴宾区,23.727647,109.183284,103,1328.78125,17,80.72%,1072.58606,1290.546875,653.28125,817.96875,0.6328125,21.1875,1706.5625,524.4375,4,27.70000076,302,1556
广西壮族自治区,来宾市,忻城县,24.066176,108.665641,150,1246.078125,17,80.41%,1001.986267,1215.476563,586.5390625,788.8671875,0.6484375,20.3125,1526.5,676.875,1.600000024,-2,333,228
广西壮族自治区,来宾市,象州县,23.973832,109.704852,82,1330.78125,17,80.55%,1071.90332,1292.4375,663.640625,812.140625,0.625,21.0625,1669.3125,544.375,1.399999976,-2,333,234
广西壮族自治区,来宾市,武宣县,23.594444,109.663153,69,1344.054688,17,80.69%,1084.556885,1305,674.0546875,816.0703125,0.625,21.4375,1738.25,471.75,1.200000048,-2,333,409
广西壮族自治区,来宾市,金秀瑶族自治县,24.130509,110.190354,814,1168.445313,19,81.61%,953.5523682,1129.359375,536.90625,747.40625,0.6640625,17.9375,910.5,914.25,22,251.3999939,305,61
广西壮族自治区,来宾市,合山市,23.807032,108.885829,126,1305.007813,17,81.00%,1057.114136,1268.882813,639.7890625,802.7890625,0.6328125,20.875,1625.4375,559.125,2.900000095,8.399999619,305,717
广西壮族自治区,崇左市,江州区,22.40609,107.353694,109,1372.109375,16,80.15%,1099.792236,1340.46875,689.671875,834.984375,0.625,22.125,1855.25,346.4375,0.600000024,-1,333,24
广西壮族自治区,崇左市,扶绥县,22.635542,107.90389,94,1372.039063,16,80.49%,1104.304565,1335.6875,691.2421875,830.8359375,0.625,21.9375,1838.3125,379.0625,0.5,-1,333,479
广西壮族自治区,崇左市,宁明县,22.140242,107.076394,116,1380.9375,15,80.55%,1112.314819,1346.648438,698.9453125,828.28125,0.6171875,21.9375,1800.8125,365.1875,0.5,-1,305,1100
广西壮族自治区,崇左市,龙州县,22.343591,106.854001,113,1344.015625,15,80.68%,1084.41748,1312.757813,656.4453125,826.5,0.6328125,21.875,1776.75,357.0625,3.799999952,-2,337,454
广西壮族自治区,崇左市,大新县,22.829287,107.200654,253,1307.570313,16,80.70%,1055.175049,1277.164063,629.4453125,817.171875,0.640625,21,1561.9375,462.0625,0.300000012,-1,333,38
广西壮族自治区,崇左市,天等县,23.080818,107.143539,437,1294.570313,16,80.48%,1041.8302,1265.945313,629.640625,807.8984375,0.640625,20.125,1350.4375,556.6875,0.899999976,-1,333,347
广西壮族自治区,崇左市,凭祥市,22.094421,106.766715,332,1298.0625,15,81.69%,1060.405762,1270.28125,611.375,813.09375,0.640625,20.5625,1361.875,419.9375,10.10000038,269.6000061,308,357
海南省,海口市,秀英区,20.007703,110.293566,21,1542.492188,13,79.86%,1231.90271,1514.109375,934.3359375,832.2109375,0.546875,24.6875,2454.3125,13.9375,1,-1,333,4119
海南省,海口市,龙华区,20.030843,110.328628,6,1540.765625,13,79.88%,1230.691895,1512.9375,936.1875,827.7265625,0.546875,24.6875,2459.125,12.9375,0.800000012,-1,333,9595
海南省,海口市,琼山区,19.984293,110.384318,6,1533.703125,12,79.94%,1225.975342,1507.171875,931.953125,825.5703125,0.546875,24.75,2485.4375,11.375,0.200000003,-1,333,12344
海南省,海口市,美兰区,20.028983,110.366359,,1551.054688,13,79.81%,1237.866333,1523.023438,954.96875,822.8359375,0.5390625,24.6875,2463.875,11.9375,0.300000012,-1,333,10341
海南省,三亚市,海棠区,18.384177,109.735676,8,1831.78125,15,79.43%,1454.989868,1780.632813,1301.671875,840.296875,0.46875,25.0625,2599.5,4,2.299999952,-2,302,345
海南省,三亚市,吉阳区,18.28146,109.578238,16,1784.007813,16,79.46%,1417.500977,1734.476563,1201.414063,869.3046875,0.5,25.3125,2687.6875,1.6875,1.200000048,-2,333,363
海南省,三亚市,天涯区,18.298975,109.452325,9,1819.546875,15,79.55%,1447.444336,1767.773438,1262.5,855.34375,0.484375,25.25,2666.125,3,3.599999905,67.19999695,333,454
海南省,三亚市,崖州区,18.357572,109.172298,15,1806.875,16,79.61%,1438.451904,1756.0625,1242.507813,854.84375,0.484375,25.5,2749.125,2.5625,0.400000006,-1,302,350
海南省,三沙市,西沙群岛,16.831608,112.336821,13,1971.53125,13,79.64%,1570.200562,1926.617188,1573.632813,791.3203125,0.4140625,26.5625,3126.8125,,0.400000006,-1,305,23
海南省,三沙市,南沙群岛,9.548531,112.896229,1,1853.640625,9,79.49%,1473.425293,1835.789063,1443.570313,776.09375,0.421875,27.25,3368.6875,,,-1,337,
海南省,三沙市,中沙群岛,15.1167,117.7333,-4,2022.835938,16,79.44%,1607.023804,1957.273438,1723.210938,741.953125,0.3828125,27.3125,3405.8125,,,-1,337,
海南省,儋州市,儋州市,19.520948,109.580812,143,1609.0625,13,79.48%,1278.850464,1576.570313,1018.546875,831.6171875,0.53125,24.25,2339.1875,63,1,-1,333,1604
海南省,省直辖县级行政区划,五指山市,18.774827,109.516784,322,1657.460938,16,79.53%,1318.218506,1611.351563,1055.539063,853.4921875,0.53125,23.25,2016.8125,90.5,2.799999952,-2,333,357
海南省,省直辖县级行政区划,琼海市,19.259112,110.474524,21,1586.15625,12,79.45%,1260.268066,1561.9375,1024.5,817.7421875,0.5234375,24.875,2538.3125,10.25,2.799999952,-2,333,1172
海南省,省直辖县级行政区划,文昌市,19.5431,110.7541,18,1621.765625,12,79.41%,1287.8396,1595.632813,1064.765625,815.2890625,0.5078125,25.0625,2582.625,6.75,0.600000024,-1,306,566
海南省,省直辖县级行政区划,万宁市,18.793697,110.392605,12,1676.28125,12,79.77%,1337.218262,1646.335938,1128.515625,821.8828125,0.5,25.0625,2589.25,1.9375,0.800000012,-1,302,1427
海南省,省直辖县级行政区划,东方市,19.095187,108.651829,9,1806.890625,16,79.58%,1437.976074,1753.484375,1220.460938,861.3515625,0.4921875,25.3125,2677.1875,7.75,0.800000012,-1,333,902
海南省,省直辖县级行政区划,定安县,19.681215,110.358001,27,1556.671875,12,79.46%,1236.912842,1532.085938,969.1015625,824.0859375,0.5390625,24.8125,2514.625,24.25,3.700000048,289.7999878,305,653
海南省,省直辖县级行政区划,屯昌县,19.351662,110.101667,111,1569.296875,12,79.45%,1246.797607,1544.351563,1007.671875,806.90625,0.5234375,24.1875,2315.875,48.5,0.899999976,-1,333,439
海南省,省直辖县级行政区划,澄迈县,19.738885,110.007497,34,1571.226563,13,79.42%,1247.830933,1542.09375,971.703125,828.1484375,0.5390625,24.6875,2489,36.875,0.899999976,-1,333,358
海南省,省直辖县级行政区划,临高县,19.912025,109.690508,31,1602.53125,14,79.75%,1278.059814,1567.921875,1001.992188,838.09375,0.53125,24.75,2492.5,28.25,0.300000012,-1,333,704
海南省,省直辖县级行政区划,白沙黎族自治县,19.2258,109.4527,198,1617.84375,14,79.61%,1287.917358,1583.375,1036.304688,819.109375,0.515625,23.5625,2140.5,101.375,3.099999905,73.69999695,333,159
海南省,省直辖县级行政区划,昌江黎族自治县,19.298139,109.055783,140,1674.171875,16,79.82%,1336.378662,1627.664063,1048.164063,861.453125,0.53125,24.4375,2401.75,52.375,2.200000048,226.5,307,474
海南省,省直辖县级行政区划,乐东黎族自治县,18.750063,109.173384,163,1739.5625,17,79.71%,1386.647705,1684.710938,1148.414063,862.375,0.515625,24.0625,2279.4375,55.8125,2.700000048,28.5,333,1660
海南省,省直辖县级行政区划,陵水黎族自治县,18.506045,110.037553,10,1814.359375,16,79.78%,1447.484497,1764.921875,1259.632813,854.796875,0.484375,25,2558.625,3.4375,0.600000024,-1,333,1836
海南省,省直辖县级行政区划,保亭黎族苗族自治县,18.6395,109.7019,47,1673.078125,15,79.65%,1332.604858,1629.726563,1071.921875,861.984375,0.53125,24.1875,2299.4375,40.375,3.200000048,106.3000031,333,220
海南省,省直辖县级行政区划,琼中黎族苗族自治县,19.03327,109.838423,229,1552.289063,12,79.09%,1227.680664,1529.9375,998.734375,800.2109375,0.5234375,23,1940.75,105.1875,3,202.6000061,305,263
四川省,成都市,锦江区,30.598726,104.117262,507,1001.21875,17,81.72%,818.2387695,973.8203125,319.7890625,729.6796875,0.75,17.25,1052.3125,1307.0625,2.299999952,235.3000031,302,3844
四川省,成都市,青羊区,30.674583,104.062415,500,983.6171875,17,81.77%,804.2564087,957.375,306.4453125,723.96875,0.7578125,17.25,1057.5625,1322.875,0.600000024,-1,333,40966
四川省,成都市,金牛区,30.691359,104.052236,503,983.2109375,17,81.74%,803.6394653,956.1796875,304.890625,724.1171875,0.7578125,17.25,1061.875,1323.125,0.300000012,-1,333,28187
四川省,成都市,武侯区,30.641849,104.043246,495,986.015625,17,81.71%,805.6929932,959.7421875,308.9765625,723.6875,0.7578125,17.3125,1064.4375,1312.8125,0.100000001,-1,333,6647
四川省,成都市,成华区,30.659966,104.101452,495,997.125,17,81.90%,816.6533203,969.5390625,315.90625,729.328125,0.75,17.3125,1071.9375,1304.875,0.600000024,-1,333,15828
四川省,成都市,龙泉驿区,30.556808,104.27536,522,1003.070313,17,81.71%,819.5730591,981.171875,334.7265625,730.6875,0.7421875,16.8125,965.25,1379.1875,0.600000024,-1,333,5277
四川省,成都市,青白江区,30.8786,104.251342,474,1039.703125,18,81.87%,851.1825562,1005.632813,344.796875,746.46875,0.7421875,17.1875,1058.75,1343.5,0.400000006,-1,333,4103
四川省,成都市,新都区,30.823568,104.158593,496,1023.109375,18,82.03%,839.2572021,991.6875,335.3984375,739.3359375,0.7421875,17.0625,1033.375,1363,0.5,-1,333,4927
四川省,成都市,温江区,30.681956,103.856423,527,969.359375,17,81.84%,793.3290405,942.859375,294.921875,716.015625,0.7578125,16.75,962.3125,1410.8125,0.5,-1,333,1516
四川省,成都市,双流区,30.574884,103.92342,500,977.1484375,16,81.68%,798.1313477,952.390625,303.5,718.875,0.7578125,17.1875,1041.0625,1324.0625,2.299999952,-2,333,7759
四川省,成都市,郫都区,30.795113,103.900486,549,990.875,17,82.06%,813.1377563,961.9375,309.03125,726.8984375,0.7578125,16.375,904.75,1484.6875,0.100000001,-1,333,2771
四川省,成都市,新津区,30.410404,103.810906,452,977.7109375,16,81.62%,797.9602051,955.21875,309.9609375,715.875,0.75,17.3125,1061.8125,1291.4375,3.299999952,-2,337,3525
四川省,成都市,金堂县,30.86203,104.411871,449,1035.828125,18,81.73%,846.6055298,1003.625,350.5078125,742.109375,0.7421875,17.5,1119.3125,1282.375,0.899999976,-1,333,934
四川省,成都市,大邑县,30.573004,103.51226,523,955.9453125,16,82.23%,786.0977783,931.1015625,294.5390625,702.015625,0.7578125,15.8125,782.375,1571.875,0.300000012,-1,333,2970
四川省,成都市,蒲江县,30.197558,103.506478,509,932.3203125,15,81.75%,762.1651001,914.46875,289.9296875,690.6953125,0.7578125,16.9375,972.125,1350.875,0.600000024,-1,333,1206
四川省,成都市,都江堰市,30.988763,103.647193,705,932.0390625,17,82.77%,771.4272461,906.609375,273.4296875,696.2890625,0.765625,14.625,595.6875,1822,0.5,-1,333,8137
